date,new_cases,new_deaths,death_rate
"2021-06-20 00:00:00",300315,6641,2.2113447546742586
"2021-06-21 00:00:00",297371,7083,2.3818731483567666
"2021-06-22 00:00:00",372204,8939,2.401639960881667
"2021-06-23 00:00:00",437146,9528,2.179592172866731
"2021-06-24 00:00:00",403831,8611,2.1323276321035283
"2021-06-25 00:00:00",421763,9214,2.1846392405213355
"2021-06-26 00:00:00",362851,7464,2.057042697966934
"2021-06-27 00:00:00",309938,6040,1.9487768521446225
"2021-06-28 00:00:00",331820,6647,2.0031945030438187
"2021-06-29 00:00:00",384220,8116,2.1123314767581074
"2021-06-30 00:00:00",393863,9175,2.329490203446376
"2021-07-01 00:00:00",440647,8699,1.9741425676335027
"2021-07-02 00:00:00",440040,8246,1.8739205526770293
"2021-07-03 00:00:00",375123,6839,1.823135344940193
"2021-07-04 00:00:00",326895,6568,2.00920784961532
"2021-07-05 00:00:00",371745,7465,2.0080969481768416
"2021-07-06 00:00:00",453828,8568,1.887939924376636
"2021-07-07 00:00:00",463856,8563,1.8460470490841985
"2021-07-08 00:00:00",481544,8848,1.8374229561576927
"2021-07-09 00:00:00",508183,8445,1.6618029331953252
"2021-07-10 00:00:00",426453,6602,1.5481190189774723
"2021-07-11 00:00:00",364346,7453,2.0455830446882906
"2021-07-12 00:00:00",440391,8237,1.8703833638743752
"2021-07-13 00:00:00",518923,8273,1.5942635034484884
"2021-07-14 00:00:00",541394,8713,1.6093639752195257
"2021-07-15 00:00:00",570539,8451,1.4812309062132476
"2021-07-16 00:00:00",598841,8711,1.4546432191516614
"2021-07-17 00:00:00",473734,7055,1.4892323540214552
"2021-07-18 00:00:00",422578,7012,1.6593386309746365
"2021-07-19 00:00:00",499662,7254,1.451781404229259
"2021-07-20 00:00:00",532039,11962,2.2483314193132458
"2021-07-21 00:00:00",559747,8653,1.5458769765626257
"2021-07-22 00:00:00",567058,8827,1.5566308913726639
"2021-07-23 00:00:00",689292,7738,1.122601161771789
"2021-07-24 00:00:00",474286,9216,1.943131359559422
"2021-07-25 00:00:00",432521,7239,1.6736759602423927
"2021-07-26 00:00:00",543996,7860,1.4448635651732733
"2021-07-27 00:00:00",612152,9874,1.6129980789085063
"2021-07-28 00:00:00",651285,10235,1.571508632933355
"2021-07-29 00:00:00",643914,10841,1.6836099230642603
"2021-07-30 00:00:00",736571,9515,1.2917967174922715
"2021-07-31 00:00:00",508629,8857,1.7413478193339351
"2021-08-01 00:00:00",463013,7067,1.5263070367354696
"2021-08-02 00:00:00",587204,8228,1.4012166129658519
"2021-08-03 00:00:00",640774,10263,1.6016567463723559
"2021-08-04 00:00:00",671109,10585,1.577240060854496
"2021-08-05 00:00:00",687912,10981,1.596279756713068
"2021-08-06 00:00:00",821249,10565,1.2864551433243754
"2021-08-07 00:00:00",544710,8578,1.5747829120082244
"2021-08-08 00:00:00",437309,7430,1.6990274611316025
"2021-08-09 00:00:00",659930,8656,1.3116542663615838
"2021-08-10 00:00:00",634020,11490,1.812245670483581
"2021-08-11 00:00:00",706957,9956,1.40828933018557
"2021-08-12 00:00:00",684852,10288,1.5022223779736352
"2021-08-13 00:00:00",866643,11295,1.303304821016266
"2021-08-14 00:00:00",526728,8656,1.643352925988366
"2021-08-15 00:00:00",459842,7215,1.569017184163256
"2021-08-16 00:00:00",669705,9464,1.4131595254627036
"2021-08-17 00:00:00",658717,10715,1.6266469515740445
"2021-08-18 00:00:00",667033,10210,1.5306589029328383
