location,date,total_cases,population,percent_population_infected
India,"2021-03-22 00:00:00",11686796,1380004385,0.8468665844130634
India,"2021-03-23 00:00:00",11734058,1380004385,0.8502913561394227
India,"2021-03-24 00:00:00",11787534,1380004385,0.8541664162900469
India,"2021-03-25 00:00:00",11846652,1380004385,0.8584503157212794
India,"2021-03-26 00:00:00",11908910,1380004385,0.8629617506613938
India,"2021-03-27 00:00:00",11971624,1380004385,0.8675062289747725
India,"2021-03-28 00:00:00",12039644,1380004385,0.8724351988200386
India,"2021-03-29 00:00:00",12095855,1380004385,0.8765084467467109
India,"2021-03-30 00:00:00",12149335,1380004385,0.8803837967514864
India,"2021-03-31 00:00:00",12221665,1380004385,0.8856250844449308
India,"2021-04-01 00:00:00",12303131,1380004385,0.8915283990202684
India,"2021-04-02 00:00:00",12392260,1380004385,0.89798700168623
India,"2021-04-03 00:00:00",12485509,1380004385,0.9047441541281769
India,"2021-04-04 00:00:00",12589067,1380004385,0.9122483331819269
India,"2021-04-05 00:00:00",12686049,1380004385,0.9192759920107065
India,"2021-04-06 00:00:00",12801785,1380004385,0.9276626320285207
India,"2021-04-07 00:00:00",12928574,1380004385,0.9368502115303061
India,"2021-04-08 00:00:00",13060542,1380004385,0.9464130796946706
India,"2021-04-09 00:00:00",13205926,1380004385,0.9569481186829707
India,"2021-04-10 00:00:00",13358805,1380004385,0.9680262718875347
India,"2021-04-11 00:00:00",13527717,1380004385,0.9802662329946147
India,"2021-04-12 00:00:00",13689453,1380004385,0.9919861957540084
India,"2021-04-13 00:00:00",13873825,1380004385,1.0053464431564108
India,"2021-04-14 00:00:00",14074564,1380004385,1.0198927012829746
India,"2021-04-15 00:00:00",14291917,1380004385,1.0356428686275514
India,"2021-04-16 00:00:00",14526609,1380004385,1.0526494812550904
India,"2021-04-17 00:00:00",14788003,1380004385,1.0715910152705783
India,"2021-04-18 00:00:00",15061805,1380004385,1.0914316768638384
India,"2021-04-19 00:00:00",15320972,1380004385,1.1102118345805112
India,"2021-04-20 00:00:00",15616130,1380004385,1.1316000274883184
India,"2021-04-21 00:00:00",15930774,1380004385,1.154400244894874
India,"2021-04-22 00:00:00",16263695,1380004385,1.1785248783829045
India,"2021-04-23 00:00:00",16610481,1380004385,1.2036542188233699
India,"2021-04-24 00:00:00",16960172,1380004385,1.2289940658413199
India,"2021-04-25 00:00:00",17313163,1380004385,1.2545730425342092
India,"2021-04-26 00:00:00",17636186,1380004385,1.2779804319244972
India,"2021-04-27 00:00:00",17997113,1380004385,1.3041344792538467
India,"2021-04-28 00:00:00",18376421,1380004385,1.3316204788726087
India,"2021-04-29 00:00:00",18762976,1380004385,1.3596316217502453
India,"2021-04-30 00:00:00",19164969,1380004385,1.3887614567253712
India,"2021-05-01 00:00:00",19557457,1380004385,1.4172025257731338
India,"2021-05-02 00:00:00",19925517,1380004385,1.4438734555180417
India,"2021-05-03 00:00:00",20282833,1380004385,1.4697658370121773
India,"2021-05-04 00:00:00",20664979,1380004385,1.4974574881513874
India,"2021-05-05 00:00:00",21077410,1380004385,1.5273436975347003
India,"2021-05-06 00:00:00",21491598,1380004385,1.557357225354034
India,"2021-05-07 00:00:00",21892676,1380004385,1.5864207561920176
India,"2021-05-08 00:00:00",22296081,1380004385,1.6156529096826022
India,"2021-05-09 00:00:00",22662575,1380004385,1.6422103615272208
India,"2021-05-10 00:00:00",22992517,1380004385,1.6661191261359651
India,"2021-05-11 00:00:00",23340938,1380004385,1.6913669444608321
India,"2021-05-12 00:00:00",23703665,1380004385,1.7176514261583307
India,"2021-05-13 00:00:00",24046809,1380004385,1.7425168543939082
India,"2021-05-14 00:00:00",24372907,1380004385,1.7661470691631171
India,"2021-05-15 00:00:00",24684077,1380004385,1.7886955482391456
India,"2021-05-16 00:00:00",24965463,1380004385,1.809085773303539
India,"2021-05-17 00:00:00",25228996,1380004385,1.8281823068265104
India,"2021-05-18 00:00:00",25496330,1380004385,1.8475542742568893
India,"2021-05-19 00:00:00",25772440,1380004385,1.8675621816955312
India,"2021-05-20 00:00:00",26031991,1380004385,1.8863701654107425
India,"2021-05-21 00:00:00",26289290,1380004385,1.9050149612386922
India,"2021-05-22 00:00:00",26530132,1380004385,1.9224672246240724
India,"2021-05-23 00:00:00",26752447,1380004385,1.9385769560435129
India,"2021-05-24 00:00:00",26948874,1380004385,1.9528107513948227
India,"2021-05-25 00:00:00",27157795,1380004385,1.9679499061881605
India,"2021-05-26 00:00:00",27369093,1380004385,1.9832613068109926
India,"2021-05-27 00:00:00",27555457,1380004385,1.9967659015808128
India,"2021-05-28 00:00:00",27729247,1380004385,2.009359339825576
India,"2021-05-29 00:00:00",27894800,1380004385,2.021355895908983
India,"2021-05-30 00:00:00",28047534,1380004385,2.032423541900557
India,"2021-05-31 00:00:00",28175044,1380004385,2.0416633676131397
India,"2021-06-01 00:00:00",28307832,1380004385,2.05128565587855
India,"2021-06-02 00:00:00",28441986,1380004385,2.0610069293366773
India,"2021-06-03 00:00:00",28574350,1380004385,2.0705984930620347
India,"2021-06-04 00:00:00",28694879,1380004385,2.0793324508168136
India,"2021-06-05 00:00:00",28809339,1380004385,2.087626627360318
India,"2021-06-06 00:00:00",28909975,1380004385,2.0949190679564396
India,"2021-06-07 00:00:00",28996473,1380004385,2.101187019054291
India,"2021-06-08 00:00:00",29089069,1380004385,2.107896852806015
India,"2021-06-09 00:00:00",29182532,1380004385,2.114669512445064
India,"2021-06-10 00:00:00",29274823,1380004385,2.12135724481774
India,"2021-06-11 00:00:00",29359155,1380004385,2.1274682398925857
India,"2021-06-12 00:00:00",29439989,1380004385,2.1333257575119955
India,"2021-06-13 00:00:00",29510410,1380004385,2.138428712311664
India,"2021-06-14 00:00:00",29570881,1380004385,2.142810654909622
India,"2021-06-15 00:00:00",29633105,1380004385,2.147319626089449
India,"2021-06-16 00:00:00",29700313,1380004385,2.1521897555419724
India,"2021-06-17 00:00:00",29762793,1380004385,2.1567172773874916
India,"2021-06-18 00:00:00",29823546,1380004385,2.161119654703126
India,"2021-06-19 00:00:00",29881772,1380004385,2.165338916658587
India,"2021-06-20 00:00:00",29935221,1380004385,2.1692120202936893
India,"2021-06-21 00:00:00",29977861,1380004385,2.1723018655480577
India,"2021-06-22 00:00:00",30028709,1380004385,2.1759864915211846
India,"2021-06-23 00:00:00",30082778,1380004385,2.17990452254976
India,"2021-06-24 00:00:00",30134445,1380004385,2.1836484961603944
India,"2021-06-25 00:00:00",30183143,1380004385,2.1871773255271214
India,"2021-06-26 00:00:00",30233183,1380004385,2.190803400961657
India,"2021-06-27 00:00:00",30279331,1380004385,2.19414744830684
India,"2021-06-28 00:00:00",30316897,1380004385,2.196869613570105
India,"2021-06-29 00:00:00",30362848,1380004385,2.2001993855983293
India,"2021-06-30 00:00:00",30411634,1380004385,2.2037345917563878
India,"2021-07-01 00:00:00",30458251,1380004385,2.207112624500827
India,"2021-07-02 00:00:00",30502362,1380004385,2.2103090636193885
India,"2021-07-03 00:00:00",30545433,1380004385,2.213430140658575
India,"2021-07-04 00:00:00",30585229,1380004385,2.2163138996112686
India,"2021-07-05 00:00:00",30619932,1380004385,2.2188286017656385
India,"2021-07-06 00:00:00",30663665,1380004385,2.2219976496668887
India,"2021-07-07 00:00:00",30709557,1380004385,2.2253231463463794
India,"2021-07-08 00:00:00",30752950,1380004385,2.2284675566447567
India,"2021-07-09 00:00:00",30795716,1380004385,2.231566532304895
India,"2021-07-10 00:00:00",30837222,1380004385,2.2345742039073304
India,"2021-07-11 00:00:00",30874376,1380004385,2.2372665141929966
India,"2021-07-12 00:00:00",30907282,1380004385,2.2396509993698315
India,"2021-07-13 00:00:00",30946147,1380004385,2.2424672947687774
India,"2021-07-14 00:00:00",30987880,1380004385,2.2454914155943064
India,"2021-07-15 00:00:00",31026829,1380004385,2.248313797930432
India,"2021-07-16 00:00:00",31064908,1380004385,2.251073136988619
India,"2021-07-17 00:00:00",31106065,1380004385,2.2540555188163407
India,"2021-07-18 00:00:00",31144229,1380004385,2.256821017275246
India,"2021-07-19 00:00:00",31174322,1380004385,2.2590016625200793
India,"2021-07-20 00:00:00",31216337,1380004385,2.2620462180632854
India,"2021-07-21 00:00:00",31257720,1380004385,2.265044976650563
India,"2021-07-22 00:00:00",31293062,1380004385,2.2676059830056263
India,"2021-07-23 00:00:00",31293062,1380004385,2.2676059830056263
India,"2021-07-24 00:00:00",31371901,1380004385,2.2733189358670045
India,"2021-07-25 00:00:00",31411262,1380004385,2.2761711731807286
India,"2021-07-26 00:00:00",31440951,1380004385,2.278322543156267
India,"2021-07-27 00:00:00",31484605,1380004385,2.2814858664380258
India,"2021-07-28 00:00:00",31528114,1380004385,2.2846386825067952
India,"2021-07-29 00:00:00",31572344,1380004385,2.2878437447863615
India,"2021-07-30 00:00:00",31613993,1380004385,2.2908617786747105
India,"2021-07-31 00:00:00",31655824,1380004385,2.29389300092695
India,"2021-08-01 00:00:00",31695958,1380004385,2.29680125255544
India,"2021-08-02 00:00:00",31726507,1380004385,2.2990149411735383
India,"2021-08-03 00:00:00",31769132,1380004385,2.3021036994748387
India,"2021-08-04 00:00:00",31812114,1380004385,2.3052183272591558
India,"2021-08-05 00:00:00",31856757,1380004385,2.3084533169798584
India,"2021-08-06 00:00:00",31895385,1380004385,2.3112524385203312
India,"2021-08-07 00:00:00",31934455,1380004385,2.314083588944538
India,"2021-08-08 00:00:00",31969954,1380004385,2.3166559720750453
India,"2021-08-09 00:00:00",31998158,1380004385,2.3186997336968607
India,"2021-08-10 00:00:00",32036511,1380004385,2.3214789277644217
India,"2021-08-11 00:00:00",32077706,1380004385,2.3244640632065816
India,"2021-08-12 00:00:00",32117826,1380004385,2.327371300345542
India,"2021-08-13 00:00:00",32156493,1380004385,2.330173247963991
India,"2021-08-14 00:00:00",32192576,1380004385,2.3327879498006086
India,"2021-08-15 00:00:00",32225513,1380004385,2.3351746813471177
India,"2021-08-16 00:00:00",32250679,1380004385,2.3369982987409132
India,"2021-08-17 00:00:00",32285857,1380004385,2.339547421075767
India,"2021-08-18 00:00:00",32285857,1380004385,2.339547421075767
